"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"GO:0009931","GO:0009931","calcium-dependent protein serine/threonine kinase activity",21,0.357028624061213,1.03096310053712,0.430051813471503,0.775851568085726,0.675558842645093,3029,"tags=38%, list=20%, signal=31%","Prkcb/Mknk1/Prkch/Pkn1/Mknk2/Ccl3/Prkcd/Camk2a","cGASKOvsWT"
"GO:0070888","GO:0070888","E-box binding",35,-0.348413129826439,-1.027835561352,0.4296875,0.775851568085726,0.675558842645093,3192,"tags=34%, list=21%, signal=27%","Tfap4/Prmt5/Mybbp1a/Twist1/Bmal2/Zeb1/Snai1/Nr1d1/Atoh8/Gata3/Scx/Hes1","cGASKOvsWT"
"GO:0042288","GO:0042288","MHC class I protein binding",29,-0.359459627137837,-1.02699725426535,0.43217665615142,0.778358977660465,0.677742124576877,82,"tags=7%, list=1%, signal=7%","H2-Q7/H2-Q6","cGASKOvsWT"
"GO:0002039","GO:0002039","p53 binding",72,-0.296777821031168,-1.00393327596595,0.433139534883721,0.778768705334228,0.678098887602787,6110,"tags=47%, list=40%, signal=28%","Trp53rka/Ybx1/Cdkn2aip/Rnf20/Psme3/Chd8/Kdm1a/Eef2/Trp53/Ehmt1/Ak6/Mapkapk5/Nop53/Setd7/Smyd2/Blm/Noc2l/Kmt5a/Rffl/Ptges3/Banp/Prmt5/Trim24/Muc1/Mdm4/Usp10/Mdm2/Hspd1/Npm1/Plk3/Rnf125/Nuak1/Msx1/Ankrd1","cGASKOvsWT"
"GO:0099186","GO:0099186","structural constituent of postsynapse",16,-0.407422728588357,-1.01999131052719,0.43492586490939,0.780655069388211,0.679741405282116,3484,"tags=44%, list=23%, signal=34%","Mpp2/Shank3/Dlg1/Dlg4/Actn1/Dlgap1/Dnm3","cGASKOvsWT"
"GO:0140658","GO:0140658","ATP-dependent chromatin remodeler activity",30,-0.359182579679008,-1.02903685205236,0.43581616481775,0.780929472998303,0.679980337305813,2958,"tags=33%, list=19%, signal=27%","Chd3/Chd8/Rad54l2/Smarca5/Chd7/Chd2/Chd1/Hells/Ercc6/Chd5","cGASKOvsWT"
"GO:0015294","GO:0015294","solute:cation symporter activity",55,-0.310673350474841,-1.00112843970088,0.43740795287187,0.782457807586674,0.681311107247081,1538,"tags=18%, list=10%, signal=16%","Slc5a3/Slc6a9/Slc4a8/Slc12a8/Mfsd2a/Slc10a1/Slc1a1/Slc17a7/Slc34a2/Slc6a12","cGASKOvsWT"
"GO:0044548","GO:0044548","S100 protein binding",13,-0.439044082083398,-1.0449903136021,0.438983050847458,0.783291132347736,0.682036709842072,948,"tags=46%, list=6%, signal=43%","Cacybp/S100a6/Atp2a2/S100a11/Ezr/Ager","cGASKOvsWT"
"GO:0016409","GO:0016409","palmitoyltransferase activity",30,0.322557993358016,1.02488381116978,0.439353099730458,0.783291132347736,0.682036709842072,3523,"tags=33%, list=23%, signal=26%","Zdhhc23/Sptssa/Zdhhc14/Glul/Zdhhc9/Zdhhc24/Zdhhc4/Zdhhc7/Zdhhc6/Cpt2","cGASKOvsWT"
"GO:0055106","GO:0055106","ubiquitin-protein transferase regulator activity",22,-0.379786272227385,-1.02616789811921,0.441082802547771,0.784726780005505,0.683286774300305,5845,"tags=55%, list=38%, signal=34%","Ring1/Bmi1/Rps20/Rps7/Rpl23/Rps15/Rpl37/Rpl11/Rpl5/Btrc/Cdc20/Trib3","cGASKOvsWT"
"GO:0005262","GO:0005262","calcium channel activity",75,0.261947219184863,1.00838628997873,0.441640378548896,0.784726780005505,0.683286774300305,1750,"tags=20%, list=12%, signal=18%","Grin2a/Mcoln3/Trpm2/Mcoln2/Pkd1l2/Cacna1d/Trpv4/P2rx4/Trpv2/Cacna1b/Cacna1f/Slc24a3/Orai1/Tmem37/Rasa3","cGASKOvsWT"
"GO:0016830","GO:0016830","carbon-carbon lyase activity",43,0.294465502996683,0.998785199282923,0.443148688046647,0.786087873771188,0.684471922293684,2076,"tags=23%, list=14%, signal=20%","Mvd/Aldoc/Npl/Tha1/Hoga1/Ddt/Fahd1/Hacl1/Sgpl1/Dera","cGASKOvsWT"
"GO:0008170","GO:0008170","N-methyltransferase activity",84,-0.288814992153032,-1.00064123006251,0.445868945868946,0.789590658319755,0.687521909137822,4811,"tags=39%, list=32%, signal=27%","Setd7/Smyd2/Mettl18/Atpsckmt/Setd5/Kmt2d/Mettl16/Kmt2b/Nsd2/Mecom/Mettl5/Fdxacb1/Kmt5a/Pemt/Carm1/Trmt1/Prmt3/Trmt11/Zcchc4/Fbl/Dimt1/Prmt1/Prmt5/Setd6/Setd4/Kmt2a/Smyd5/Dot1l/Eef1akmt3/Etfbkmt/Inmt/Prdm9/Smyd1","cGASKOvsWT"
"GO:0042974","GO:0042974","nuclear retinoic acid receptor binding",30,-0.356538191819504,-1.02146083719947,0.448494453248811,0.792914233706997,0.690415852817782,4079,"tags=33%, list=27%, signal=24%","Pparg/Uimc1/Fus/Ncor2/Rarg/Hmga1/Vdr/Actn4/Hmga1b/Rarb","cGASKOvsWT"
"GO:0015020","GO:0015020","glucuronosyltransferase activity",21,-0.385687723197526,-1.02656933394027,0.451298701298701,0.796542207792208,0.693574846206425,1224,"tags=14%, list=8%, signal=13%","Chsy3/Extl1/Large2","cGASKOvsWT"
"GO:0016638","GO:0016638","oxidoreductase activity, acting on the CH-NH2 group of donors",15,-0.413750427408475,-1.01196541548283,0.454237288135593,0.79906526268371,0.695771751017275,984,"tags=33%, list=6%, signal=31%","Loxl4/Loxl2/Loxl3/Aoc2/Ddo","cGASKOvsWT"
"GO:0015296","GO:0015296","anion:cation symporter activity",11,0.401297451523189,0.990315790514827,0.453917050691244,0.79906526268371,0.695771751017275,2448,"tags=45%, list=16%, signal=38%","Slc12a9/Slc12a7/Slc12a6/Slc18a1/Slc39a14","cGASKOvsWT"
"GO:0043023","GO:0043023","ribosomal large subunit binding",14,-0.425194882404226,-1.01953070368739,0.455958549222798,0.799437257660502,0.696095658973808,5645,"tags=57%, list=37%, signal=36%","Cpsf6/Eif6/Mtres1/Nemf/Malsu1/Dhx33/Npm1/Nmd3","cGASKOvsWT"
"GO:0020037","GO:0020037","heme binding",68,-0.296164011044192,-0.994541426026358,0.455459770114943,0.799437257660502,0.696095658973808,2421,"tags=22%, list=16%, signal=19%","Slc48a1/Pgrmc1/Hmox1/Src/Pxdn/Nr1d1/Cyp2u1/Nos3/Gucy1b1/Flvcr2/Gucy1a1/Cyp2s1/Cyp46a1/Ptgs2/Cyp26b1","cGASKOvsWT"
"GO:0016888","GO:0016888","endodeoxyribonuclease activity, producing 5'-phosphomonoesters",15,0.3685996940876,0.983483687665623,0.461165048543689,0.807229399021102,0.70288052635802,777,"tags=13%, list=5%, signal=13%","Nod2/Dnase1l1","cGASKOvsWT"
"GO:0016307","GO:0016307","phosphatidylinositol phosphate kinase activity",12,0.395424601908432,0.984591602294385,0.462085308056872,0.807505513584534,0.703120948163661,2449,"tags=33%, list=16%, signal=28%","Pik3cd/Pik3cg/Pip4k2a/Pikfyve","cGASKOvsWT"
"GO:0042165","GO:0042165","neurotransmitter binding",10,0.407677629908369,0.983740030220208,0.463576158940397,0.808776198217266,0.704227374025471,6,"tags=10%, list=0%, signal=10%","Grin2a","cGASKOvsWT"
"GO:0030332","GO:0030332","cyclin binding",33,-0.341929912262783,-0.997381761865165,0.467817896389325,0.81483413203338,0.709502211282979,3567,"tags=33%, list=23%, signal=26%","Rack1/Poln/Rbm4/Cdk5rap3/Xrcc6/Ptch1/Inca1/Proca1/Cdkn1a/Ube3d/Crabp2","cGASKOvsWT"
"GO:0015291","GO:0015291","secondary active transmembrane transporter activity",153,-0.268689639068745,-1.00209174843181,0.470119521912351,0.816888465563038,0.711290985371723,1977,"tags=18%, list=13%, signal=16%","Slc25a30/Slc7a6/Slc9a5/Mfsd4b1/Slc6a17/Slc4a3/Slc5a3/Slc6a9/Slc4a8/Slc7a5/Slc12a8/Slc38a3/Slc16a4/Slc38a4/Slc20a2/Mfsd2a/Slc16a12/Slco5a1/Slco4a1/Mfsd2b/Slc22a4/Slc10a1/Slc1a1/Slc17a7/Slc26a7/Slc9a2/Slc34a2/Slc6a12","cGASKOvsWT"
"GO:0046943","GO:0046943","carboxylic acid transmembrane transporter activity",107,-0.277958204556979,-0.994445105454004,0.471311475409836,0.816888465563038,0.711290985371723,1522,"tags=19%, list=10%, signal=17%","Slc43a1/Abcc1/Slc25a30/Slc7a6/Slc7a1/Slc6a9/Slc7a5/Slc38a3/Slc16a4/Slc38a4/Slc7a11/Slc7a3/Mfsd2a/Slc16a12/Slc22a4/Slc10a1/Slc1a1/Slc17a7/Slc26a7/Slc6a12","cGASKOvsWT"
"GO:0051787","GO:0051787","misfolded protein binding",26,-0.354337022669154,-0.986682884943971,0.470957613814757,0.816888465563038,0.711290985371723,3579,"tags=38%, list=24%, signal=29%","Hspa14/Hspa2/Dnajc10/Hspa8/Dnajb9/Hspa5/Hspa1l/Clu/Hspa9/Derl3","cGASKOvsWT"
"GO:0015101","GO:0015101","organic cation transmembrane transporter activity",19,-0.389946250012694,-1.00578883378778,0.472545757071547,0.817689471795374,0.711988447187264,2208,"tags=42%, list=15%, signal=36%","Slc29a4/Slc44a2/Slc25a29/Slc25a42/Slc19a2/Slc22a21/Slc22a4/Slc19a3","cGASKOvsWT"
"GO:0004713","GO:0004713","protein tyrosine kinase activity",108,-0.279334917760816,-0.999189505738,0.474622770919067,0.819943742909123,0.713951313342668,1985,"tags=19%, list=13%, signal=17%","Src/Hipk4/Flt4/Ptk2/Yes1/Fgfr2/Lck/Clk1/Clk4/Styk1/Epha3/Tnk2/Met/Kit/Epha2/Ntrk2/Nrg2/Tie1/Musk/Fgfr3/Fgfr4","cGASKOvsWT"
"GO:0016829","GO:0016829","lyase activity",163,-0.264087111664127,-0.997163013342384,0.477302204928664,0.820556875031583,0.714485187145437,2254,"tags=19%, list=15%, signal=16%","Eno2/Ggct/Gadl1/Echdc2/Odc1/Me1/Shmt2/Car6/Cth/Hmga1b/Chac1/Me3/Sds/Hacd1/Alkbh1/Eno3/Adcy5/Pcbd1/Car12/Gucy1b1/Gucy1a1/Adcy4/Car9/Car8/Hmga2/Cyp2s1/Npr1/Ddc/Car2/Adcy8/Hmgcll1","cGASKOvsWT"
"GO:0003925","GO:0003925","G protein activity",36,0.302137545109082,0.986765947938042,0.475920679886686,0.820556875031583,0.714485187145437,4287,"tags=53%, list=28%, signal=38%","Rac3/Rap2b/Rap2a/Rab7/Rab5c/Rerg/Cdc42/Rap1b/Nras/Arl8b/Rab5b/Rab1b/Rab1a/Rap1a/Rab11a/Rab11b/Ralb/Rap2c/Rab4b","cGASKOvsWT"
"GO:0004300","GO:0004300","enoyl-CoA hydratase activity",10,0.404622134275073,0.976367015008872,0.47682119205298,0.820556875031583,0.714485187145437,2027,"tags=30%, list=13%, signal=26%","Ehhadh/Echs1/Hsd17b4","cGASKOvsWT"
"GO:0071933","GO:0071933","Arp2/3 complex binding",15,0.363448771205389,0.969740191096485,0.478155339805825,0.820691255841765,0.714602196826585,2324,"tags=27%, list=15%, signal=23%","Gmfg/Iqgap2/Nckipsd/Coro1b","cGASKOvsWT"
"GO:0003906","GO:0003906","DNA-(apurinic or apyrimidinic site) endonuclease activity",13,-0.42033577786144,-1.00046176283996,0.479661016949153,0.821600653327889,0.715394038383014,3440,"tags=38%, list=23%, signal=30%","Rps3/Hmga1/Hmga1b/Alkbh1/Hmga2","cGASKOvsWT"
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity",154,-0.265882934481905,-0.994759946235565,0.480895915678524,0.821600653327889,0.715394038383014,2434,"tags=19%, list=16%, signal=16%","Cdc25a/Ptprd/Phlpp1/Ptpn21/Acp3/Dusp9/Ppm1l/Pald1/Cdc25c/Mtmr7/Dusp14/Ptpn13/Dusp8/Ptpn14/Lck/Dusp10/Acp4/Dusp4/Ptprk/Lrrc39/Ptprq/Ptprb/Dusp5/Ppm1j/Ptpru/Dnajc6/Lrrc2/Ppp1r3a/Ptprz1","cGASKOvsWT"
"GO:0016758","GO:0016758","hexosyltransferase activity",157,0.231374697664935,0.989509448325012,0.481012658227848,0.821600653327889,0.715394038383014,3217,"tags=31%, list=21%, signal=24%","Gbgt1/Pigz/B3gnt7/Galnt6/Lfng/Galnt15/Ugcg/Galnt13/B3gnt8/Hyal1/B4galnt3/Galnt4/Gcnt1/Hexa/Mgat3/Wdfy3/Pigh/Pygl/B3galnt1/B3gnt3/Pygm/Ugt1a6b/Gdpgp1/B3galt4/Gba1/Ugt1a8/Pyurf/Ugt1a9/Ugt1a10/Fut11/Ugt1a1/Ugt1a2/Ugt1a6a/B4galt5/Hexb/B3gnt2/Ugt1a7c/Ugt1a5/Mgat5/Dpm2/Galnt12/Pigb/B3gnt4/B4galt6/Mgat4a/Mgat1/Pomt1/Galnt7","cGASKOvsWT"
"GO:0019207","GO:0019207","kinase regulator activity",217,-0.258335144727062,-0.999653622698549,0.496192893401015,0.827893616302254,0.720873523066224,2803,"tags=22%, list=18%, signal=18%","Prkrip1/Ccne2/Ccng1/Prkar1b/Prkar2b/Socs7/Ccnt2/Ccnl2/Mtcp1/Ccnd2/Gprc5b/Rgcc/Ccnl1/Egf/Ercc6/Npm1/Inca1/Prkar2a/Bmpr1b/Cks2/Trib3/Ccne1/Itprip/Inka2/Angpt4/Cdkn1a/Igf2/Btc/Spry4/Cish/Tom1l1/Gstp1/Ghrl/Alkal1/Camk2n1/Prkag3/Tgfa/Gprc5a/Ereg/Hspb1/Afap1l2/Ccl5/Hbegf/Ngf/Cd24a/Nrg2/Wnt11","cGASKOvsWT"
"GO:0005342","GO:0005342","organic acid transmembrane transporter activity",108,-0.276352189230197,-0.988520194968867,0.488340192043896,0.827893616302254,0.720873523066224,1522,"tags=19%, list=10%, signal=17%","Slc43a1/Abcc1/Slc25a30/Slc7a6/Slc7a1/Slc6a9/Slc7a5/Slc38a3/Slc16a4/Slc38a4/Slc7a11/Slc7a3/Mfsd2a/Slc16a12/Slc22a4/Slc10a1/Slc1a1/Slc17a7/Slc26a7/Slc6a12","cGASKOvsWT"
"GO:0016645","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors",24,0.330766517702122,0.985593315017775,0.491935483870968,0.827893616302254,0.720873523066224,3046,"tags=29%, list=20%, signal=23%","Aldh1l1/Paox/Smox/Aldh4a1/Qdpr/Aass/Crym","cGASKOvsWT"
"GO:0008194","GO:0008194","UDP-glycosyltransferase activity",119,0.240061290135864,0.98348824650643,0.49438202247191,0.827893616302254,0.720873523066224,3217,"tags=34%, list=21%, signal=27%","Gbgt1/B3gnt7/Galnt6/Lfng/Galnt15/Xylt2/Ugcg/Galnt13/B3gnt8/Hyal1/B4galnt3/Galnt4/Gcnt1/Hexa/Mgat3/Wdfy3/Pigh/B3galnt1/B3gnt3/Ugt1a6b/B3galt4/Ugt1a8/Pyurf/Ugt1a9/Ugt1a10/Ugt1a1/Ugt1a2/Ugt1a6a/B4galt5/Hexb/B3gnt2/Ugt1a7c/Ugt1a5/Mgat5/Galnt12/B3gnt4/B4galt6/Mgat4a/Mgat1/Galnt7","cGASKOvsWT"
"GO:0004114","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity",19,-0.380848207302938,-0.982322241234317,0.495840266222962,0.827893616302254,0.720873523066224,2835,"tags=32%, list=19%, signal=26%","Pde1b/Pde5a/Pde3a/Pde2a/Pde6b/Pde1c","cGASKOvsWT"
"GO:0016504","GO:0016504","peptidase activator activity",41,0.290761153090011,0.977992903861098,0.495774647887324,0.827893616302254,0.720873523066224,1911,"tags=24%, list=13%, signal=21%","Nlrp1a/Nlrc4/Vsir/Atp2a3/Aph1c/Nlrp1b/Pycard/Ctsc/Psme1/Fbln1","cGASKOvsWT"
"GO:0008276","GO:0008276","protein methyltransferase activity",83,-0.283206248922867,-0.977188633548789,0.496423462088698,0.827893616302254,0.720873523066224,4811,"tags=41%, list=32%, signal=28%","Cxxc1/Ehmt1/Setd1a/Fam98b/Armt1/Setd7/Smyd2/Atpsckmt/Setd5/Kmt2d/Kmt2b/Nsd2/Mecom/Kmt5a/Carm1/Ntmt1/Prmt3/Fbl/Eed/Icmt/Prmt1/Prmt5/Setd6/Setd4/Kmt2a/Mettl22/Fam98a/Smyd5/Dot1l/Eef1akmt3/Etfbkmt/Prdm6/Prdm9/Smyd1","cGASKOvsWT"
"GO:0035497","GO:0035497","cAMP response element binding",17,-0.386529226088691,-0.974934709707891,0.48595041322314,0.827893616302254,0.720873523066224,2097,"tags=35%, list=14%, signal=30%","Jdp2/Creb3/Creb3l1/Creb3l2/Hmga2/Nr4a3","cGASKOvsWT"
"GO:0004549","GO:0004549","tRNA-specific ribonuclease activity",14,-0.405700621265936,-0.972787437014457,0.492227979274611,0.827893616302254,0.720873523066224,5269,"tags=57%, list=35%, signal=37%","Tsen2/Pop4/Rpp40/Elac2/Pop5/Pop1/Rpp25/Rpp30","cGASKOvsWT"
"GO:0097157","GO:0097157","pre-mRNA intronic binding",11,0.39080245407622,0.9644163943096,0.488479262672811,0.827893616302254,0.720873523066224,1718,"tags=18%, list=11%, signal=16%","Rbm24/Sox9","cGASKOvsWT"
"GO:0001618","GO:0001618","virus receptor activity",18,0.33996666184614,0.963509211982297,0.48989898989899,0.827893616302254,0.720873523066224,1742,"tags=28%, list=11%, signal=25%","Cd55/Clec5a/Cd300ld/Tnfrsf14/Cd300lf","cGASKOvsWT"
"GO:0140272","GO:0140272","exogenous protein binding",18,0.33996666184614,0.963509211982297,0.48989898989899,0.827893616302254,0.720873523066224,1742,"tags=28%, list=11%, signal=25%","Cd55/Clec5a/Cd300ld/Tnfrsf14/Cd300lf","cGASKOvsWT"
"GO:0015095","GO:0015095","magnesium ion transmembrane transporter activity",16,0.35581108689153,0.962040690518133,0.493670886075949,0.827893616302254,0.720873523066224,1752,"tags=19%, list=12%, signal=17%","Nipal3/Nipal2/Nipa2","cGASKOvsWT"
"GO:0051139","GO:0051139","metal ion:proton antiporter activity",11,0.388867204290211,0.959640614113638,0.493087557603687,0.827893616302254,0.720873523066224,316,"tags=18%, list=2%, signal=18%","Slc9a9/Slc9a7","cGASKOvsWT"
"GO:0047617","GO:0047617","acyl-CoA hydrolase activity",18,0.338550917065482,0.959496809323246,0.494949494949495,0.827893616302254,0.720873523066224,2685,"tags=28%, list=18%, signal=23%","Mblac2/Abcd2/Abcd1/Ppt1/Abcd3","cGASKOvsWT"
"GO:0098632","GO:0098632","cell-cell adhesion mediator activity",21,-0.366235407646146,-0.974793896408523,0.5,0.832547169811321,0.724925521350546,934,"tags=19%, list=6%, signal=18%","Nexn/Cxadr/Cd200/Esam","cGASKOvsWT"
"GO:0050699","GO:0050699","WW domain binding",25,-0.355757943733028,-0.981166536572554,0.5046875,0.833313156747857,0.725592490742133,2975,"tags=32%, list=20%, signal=26%","Scnn1a/Traf4/Cdc25c/Enah/Tceal3/Pmepa1/Prrg4/Tnk2","cGASKOvsWT"
"GO:0019003","GO:0019003","GDP binding",71,0.261052852719729,0.978994704851695,0.504761904761905,0.833313156747857,0.725592490742133,4407,"tags=39%, list=29%, signal=28%","Rragd/Gem/Rap2b/Rab8b/Rab31/Rragc/Rap2a/Rab7/Rab5c/Rerg/Gbp2/Rap1b/Nras/Rab14/Rab35/Prps2/Arl8b/Rab5b/Rab29/Arf6/Rab8a/Rap1a/Rab11b/Rasl2-9/Ralb/Rap2c/Rab9/Rab28","cGASKOvsWT"
"GO:0015175","GO:0015175","neutral amino acid transmembrane transporter activity",29,0.310608338251491,0.974182029787995,0.502717391304348,0.833313156747857,0.725592490742133,2491,"tags=34%, list=16%, signal=29%","Slc43a2/Slc6a6/Slc38a9/Mfsd12/Slc36a1/Slc38a6/Slc38a7/Slc36a4/Slc1a3/Slc7a8","cGASKOvsWT"
"GO:1901567","GO:1901567","fatty acid derivative binding",21,0.336398287956663,0.971390523320387,0.505181347150259,0.833313156747857,0.725592490742133,4145,"tags=52%, list=27%, signal=38%","Dbi/Eci3/Scp2/Soat1/Acbd5/Hmgcl/Pitpna/Acadm/Gcdh/Hadha/Acadl","cGASKOvsWT"
"GO:0016289","GO:0016289","CoA hydrolase activity",20,0.334215887454681,0.966068428839817,0.503856041131105,0.833313156747857,0.725592490742133,3097,"tags=30%, list=20%, signal=24%","Mblac2/Abcd2/Abcd1/Ppt1/Abcd3/Nudt7","cGASKOvsWT"
"GO:1901611","GO:1901611","phosphatidylglycerol binding",11,0.383852035040184,0.947264255177008,0.502304147465438,0.833313156747857,0.725592490742133,1990,"tags=27%, list=13%, signal=24%","Pltp/Nme4/Pitpnc1","cGASKOvsWT"
"GO:1901618","GO:1901618","organic hydroxy compound transmembrane transporter activity",25,0.326100783545025,0.977386704752934,0.50828729281768,0.837132570908122,0.728918177143795,916,"tags=20%, list=6%, signal=19%","Slc16a7/Slc16a8/Slc10a6/Abcc3/Aqp9","cGASKOvsWT"
"GO:0098847","GO:0098847","sequence-specific single stranded DNA binding",15,-0.39401263140823,-0.963690016578203,0.510169491525424,0.838927781871776,0.730481324904006,3307,"tags=27%, list=22%, signal=21%","Hnrnpa1/Rpa1/Terf1/Hsf1","cGASKOvsWT"
"GO:0043138","GO:0043138","3'-5' DNA helicase activity",16,-0.379802109971409,-0.950842514930332,0.512355848434926,0.841216811616413,0.732474456514068,4581,"tags=50%, list=30%, signal=35%","Dhx9/Fancm/Ascc3/Ruvbl1/Blm/Nav2/Helq/Recql4","cGASKOvsWT"
"GO:0050681","GO:0050681","nuclear androgen receptor binding",32,0.299976170681103,0.966084132018325,0.514986376021798,0.8418911335578,0.733061610254593,3921,"tags=25%, list=26%, signal=19%","Prkcb/Pkn1/Foxp2/Kdm5d/Ncoa3/Arid5a/Prmt2/Zbtb7a","cGASKOvsWT"
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity",15,0.354602460381439,0.946136800939284,0.514563106796116,0.8418911335578,0.733061610254593,2024,"tags=33%, list=13%, signal=29%","Slc5a11/Slc2a9/Mfsd4b4/Slc2a8/Slc23a2","cGASKOvsWT"
"GO:0052744","GO:0052744","phosphatidylinositol monophosphate phosphatase activity",18,0.333317046418952,0.944663347257083,0.515151515151515,0.8418911335578,0.733061610254593,4584,"tags=50%, list=30%, signal=35%","Synj1/Mtm1/Mtmr10/Mtmr1/Mtmr3/Mtmr14/Mtmr9/Fig4/Mtmr12","cGASKOvsWT"
"GO:0015562","GO:0015562","efflux transmembrane transporter activity",13,0.376436118119034,0.953905520227211,0.519417475728155,0.847554864092629,0.737993202072604,2386,"tags=31%, list=16%, signal=26%","Abcg3/Slc27a1/Abcb1a/Slc26a6","cGASKOvsWT"
"GO:0003785","GO:0003785","actin monomer binding",22,-0.354484863269161,-0.95780446439675,0.523885350318471,0.851539698612187,0.741462925286293,3497,"tags=50%, list=23%, signal=39%","Abitram/Tmsb15l/Myl4/Tmsb15b2/Prkce/Tmsb15b1/Pfn2/Cobll1/Mtss2/Nos3/Cobl","cGASKOvsWT"
"GO:0005521","GO:0005521","lamin binding",15,-0.390192023206397,-0.954345438034607,0.523728813559322,0.851539698612187,0.741462925286293,2428,"tags=27%, list=16%, signal=22%","Tmem201/Akap8l/Prnp/Dmd","cGASKOvsWT"
"GO:0008308","GO:0008308","voltage-gated anion channel activity",13,0.374376128623665,0.948685417116329,0.524271844660194,0.851539698612187,0.741462925286293,2272,"tags=31%, list=15%, signal=26%","Clcn7/Clcn1/Clcn5/Clcn6","cGASKOvsWT"
"GO:0140657","GO:0140657","ATP-dependent activity",455,0.206259797491044,0.985983285804566,0.552,0.853383941605839,0.74306876680753,2918,"tags=18%, list=19%, signal=15%","Ddx43/Abca9/Entpd1/Atp1a2/Abcg3/Nlrp10/Kif19a/Dnah2/Atp13a2/Nlrp1a/Atp8a1/Kif5c/Kif3a/Abca1/Myo1f/Abca4/Acsbg3/Atp8b4/Abcc3/Atp2a3/Acsl3/Kif9/Abcb8/Nlrp1b/Myo1g/Abcd2/Atp6v0c/Dhx58/Kif13b/Atp6v0d1/Atp6v1a/Abcd1/Atp6v1g1/Myo7a/Cct6b/Stard9/Myo5a/Slc27a1/Abcb4/Kif16b/Slfn8/Atp1a3/Slc27a6/Abca3/Kif5a/Skic2/Abcb7/Afg1l/Abcb1a/Vwa8/Abca7/Atp6v1e1/Dnah7b/Slc27a3/Atp6v1f/Atp11c/Dnah8/Kif3b/Smarcal1/Atp6v0b/Pikfyve/Ifih1/Abca8a/Vps4b/Fign/Katnal2/Atp2b1/Znfx1/Rfc2/Atp6v1d/Rnf213/Abcd3/Dna2/Dnah11/Atp6v1c1/Abca2/Kif24/Atp6v0e/Fignl2/Ralbp1","cGASKOvsWT"
"GO:0016746","GO:0016746","acyltransferase activity",201,0.220719051450436,0.981851847990705,0.543478260869565,0.853383941605839,0.74306876680753,2780,"tags=21%, list=18%, signal=18%","F13a1/Acat2/Ggt5/Hmgcs1/Lipc/Zdhhc23/Nat8l/Lpcat2/Sptssa/Zdhhc14/Gcat/Nat8f3/Aspg/Nat8f1/Msl3l2/Scp2/Mettl8/Acly/Pla2g15/Crat/Lpcat3/Oxsm/Cblb/Glul/Acaa1b/Naa80/Nat8f4/Zdhhc9/Cbr4/Sirt7/Soat1/Slc27a3/Nat2/Naa60/Ncoa3/Fasn/Pafah2/Dgat2/Tafazzin/Crot/Zdhhc24/Esco2/Hgsnat","cGASKOvsWT"
"GO:0008168","GO:0008168","methyltransferase activity",183,-0.256012087098206,-0.977688233416892,0.535483870967742,0.853383941605839,0.74306876680753,4840,"tags=35%, list=32%, signal=24%","Alkbh8/Setd7/Smyd2/Carnmt1/Mettl18/Atpsckmt/Setd5/Dph5/Kmt2d/Mettl16/Kmt2b/Nsd2/Mecom/Mettl5/Fdxacb1/Kmt5a/Mrm3/Pemt/Emg1/Carm1/Trmt1/Ntmt1/Prmt3/Trmt11/Nsun7/Zcchc4/Fbl/Eed/2700097O09Rik/Dimt1/Ciapin1/Trmt10a/Wdr4/Icmt/Prmt1/Ftsj3/Prmt5/Setd6/Setd4/Kmt2a/Rrp8/Smyd4/Ndufaf5/Nsun2/Mettl22/Mettl1/Tarbp1/Fam98a/Prdm15/Nop2/Coq3/Smyd5/Nsun5/Prdm5/Dot1l/Eef1akmt3/Etfbkmt/Inmt/Trmt13/Amt/Trmt61a/Prdm6/Prdm9/Smyd1","cGASKOvsWT"
"GO:0005543","GO:0005543","phospholipid binding",365,-0.241059139480992,-0.97758828771355,0.548651817116061,0.853383941605839,0.74306876680753,1969,"tags=15%, list=13%, signal=13%","Esyt3/Pla2g4a/Mtss2/Esyt2/Itpr1/Phlda1/Sytl2/Arhgap44/Osbpl10/Dysf/Plekhn1/Pxdc1/Laptm4b/Avil/Doc2b/Mcf2l/Hip1r/Epn2/Wdfy1/Plekha5/Gramd2a/Tulp1/Jag1/Baiap3/Syt17/Fermt2/Bdh1/Unc13c/Baiap2l2/Pla2g4b/Apob/Jph2/Ttpa/Sytl5/Syt9/Syt12/Pitpnm2/Mreg/Stxbp6/Cpne5/Sgip1/Vil1/Sdcbp2/Trim72/Syt2/Amer2/Hcn1/Apom/Cpne6/Vnn1/Psd2/Syt7/Snap91/Cgas","cGASKOvsWT"
"GO:0043621","GO:0043621","protein self-association",61,0.263622557407756,0.966664394833683,0.546583850931677,0.853383941605839,0.74306876680753,1268,"tags=11%, list=8%, signal=11%","Cbr2/Nlrp1a/Card9/Nlrp1b/Ctsc/Ctsb/L1cam","cGASKOvsWT"
