"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"GO:1990023","GO:1990023","mitotic spindle midzone",14,-0.504497803702916,-1.19942758387198,0.257956448911223,0.623276086390841,0.523028883684621,4361,"tags=57%, list=29%, signal=41%","Rcc2/Map9/Prc1/Cttn/Cenpe/Kif18b/Kif18a/Eml1","cGASKOvsWT"
"GO:0106068","GO:0106068","SUMO ligase complex",11,-0.531029504883034,-1.19475536557629,0.259696458684654,0.623276086390841,0.523028883684621,172,"tags=55%, list=1%, signal=54%","Nsmce3/Nsmce4a/Ranbp2/Smc6/Smc5/Eid3","cGASKOvsWT"
"GO:1904090","GO:1904090","peptidase inhibitor complex",10,-0.544297425493402,-1.19425401290036,0.260942760942761,0.623276086390841,0.523028883684621,933,"tags=40%, list=6%, signal=38%","Serpinb6b/Klk8/Csta2/Serpine1","cGASKOvsWT"
"GO:0034719","GO:0034719","SMN-Sm protein complex",17,-0.477294932929271,-1.18844987271595,0.251247920133111,0.623276086390841,0.523028883684621,4801,"tags=59%, list=32%, signal=40%","Snrpe/Gemin4/Strap/Ddx20/Smn1/Snrpf/Gemin2/Snrpd2/Snrpg/Gemin5","cGASKOvsWT"
"GO:0032591","GO:0032591","dendritic spine membrane",10,-0.539851895986035,-1.18449998650785,0.264309764309764,0.623276086390841,0.523028883684621,2349,"tags=40%, list=15%, signal=34%","Itga8/Gper1/Shisa6/Akap5","cGASKOvsWT"
"GO:0098576","GO:0098576","lumenal side of membrane",15,-0.487732261766659,-1.18413033794579,0.258223684210526,0.623276086390841,0.523028883684621,640,"tags=20%, list=4%, signal=19%","H2-Q10/Dmd/H2-Q7","cGASKOvsWT"
"GO:0031083","GO:0031083","BLOC-1 complex",14,0.45641697148943,1.17344848049183,0.261728395061728,0.623276086390841,0.523028883684621,4175,"tags=57%, list=27%, signal=41%","Dtnbp1/Snapin/Bloc1s1/Bloc1s3/Pi4k2a/Washc1/Washc4/Stx12","cGASKOvsWT"
"GO:0005839","GO:0005839","proteasome core complex",18,0.4228178161064,1.16659762235314,0.263427109974425,0.623276086390841,0.523028883684621,1258,"tags=17%, list=8%, signal=15%","Psma8/Psmb9/Psmb10","cGASKOvsWT"
"GO:0002102","GO:0002102","podosome",26,0.378863464084801,1.15316717644258,0.264781491002571,0.623276086390841,0.523028883684621,2641,"tags=31%, list=17%, signal=25%","Fermt3/Kif9/Lcp1/Lpxn/Bin2/Adam8/Dbnl/Gsn","cGASKOvsWT"
"GO:0008328","GO:0008328","ionotropic glutamate receptor complex",28,-0.416132594350047,-1.14674521287422,0.259615384615385,0.623276086390841,0.523028883684621,2420,"tags=36%, list=16%, signal=30%","Grin2d/Cacng8/Gria3/Nrn1/Dlg4/Grin3a/Abhd6/Shisa6/Grin2c/Olfm2","cGASKOvsWT"
"GO:0098878","GO:0098878","neurotransmitter receptor complex",28,-0.416132594350047,-1.14674521287422,0.259615384615385,0.623276086390841,0.523028883684621,2420,"tags=36%, list=16%, signal=30%","Grin2d/Cacng8/Gria3/Nrn1/Dlg4/Grin3a/Abhd6/Shisa6/Grin2c/Olfm2","cGASKOvsWT"
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle",52,-0.362557229711715,-1.14459284019366,0.256716417910448,0.623276086390841,0.523028883684621,3946,"tags=48%, list=26%, signal=36%","Pef1/Yipf5/Tmed9/Yif1a/Tmed2/Sar1a/Ergic1/Tmed3/Ergic2/Sec23ip/Cnih4/Sec24d/Sec31a/Vangl2/Sec13/Golga2/Uso1/Sec24a/Sec22b/Lman1/Pcsk9/Sec23a/Klhl12/Sec16b/Pitpnm3","cGASKOvsWT"
"GO:0005871","GO:0005871","kinesin complex",48,0.323419947610797,1.13140894929179,0.262108262108262,0.623276086390841,0.523028883684621,1960,"tags=21%, list=13%, signal=18%","Kif19a/Kif5c/Kif3a/Disc1/Kif9/Klc4/Kif13b/Stard9/Kif16b/Kif5a","cGASKOvsWT"
"GO:0099240","GO:0099240","intrinsic component of synaptic membrane",68,-0.335864076856119,-1.12082020463381,0.257142857142857,0.623276086390841,0.523028883684621,3015,"tags=40%, list=20%, signal=32%","Slc1a6/Cdh2/Prrt2/Lrfn4/Cacna1h/Ptprd/Cacng8/Itgb3/Lrrc4/Efnb3/Clstn2/Neto1/Chrnb1/Efnb2/Clstn3/Abhd6/Kcnd3/Fxyd6/Nectin1/Cspg5/Lrrtm2/Lpar2/Shisa6/Nlgn1/Pcdh17/Htr1b/Adcy8","cGASKOvsWT"
"GO:0005884","GO:0005884","actin filament",120,-0.305514302099537,-1.11157044101052,0.259408602150538,0.623276086390841,0.523028883684621,2426,"tags=27%, list=16%, signal=23%","Vcl/Amot/Flna/Pls3/Wasl/Tpm4/Nckap1/Src/Fmn2/Dpysl3/Yes1/Sptbn4/Palld/Shroom4/Avil/Fhdc1/Tpm2/Actn1/Pawr/Whrn/Ezr/Tpm1/Smtn/Lmod1/Pdlim7/Aif1l/Ldb3/Espn/Pdlim1/Ackr2/Cobl/Acta1","cGASKOvsWT"
"GO:0000932","GO:0000932","P-body",78,0.291015036403508,1.11116884862852,0.253521126760563,0.623276086390841,0.523028883684621,2437,"tags=18%, list=16%, signal=15%","Zc3h12d/Trim5/Trim30a/Trim30d/Trim12c/Trim12a/Kif5a/Zfp36/Ago4/Ago1/Apobec3/Dis3l2/Dcp1b/Zfp36l1","cGASKOvsWT"
"GO:0031970","GO:0031970","organelle envelope lumen",90,-0.316170171182648,-1.109422324638,0.265389876880985,0.623276086390841,0.523028883684621,3258,"tags=19%, list=21%, signal=15%","Timm23/Cycs/Timm8a1/Prelid3a/Cox17/Sod1/Cpox/Cdc25c/Ptges/Shmt2/Timm9/Txnip/Chchd10/Fkbp10/Plaat1/Star/Bche","cGASKOvsWT"
"GO:0044815","GO:0044815","DNA packaging complex",127,0.259227729185048,1.07442157061243,0.253846153846154,0.623276086390841,0.523028883684621,5288,"tags=42%, list=35%, signal=27%","H2bc21/Irf4/H1f6/H2ac10/H2bc27/H3f3a/H2bc1/Ten1/H2bc14/H2ac15/Smarcc2/H2ac25/Pot1b/H2az2/H3c1/Sphk2/H1f0/Yeats4/H2ac20/H3f3b/Arid1b/H1f3/H2bc9/H1f1/H1f5/H2ac22/H2ac7/H2aj/Ncapg2/Smarcd2/H3c8/Stag1/H4c16/Ncaph/Smarcd1/H2ac21/Dmap1/Arid2/Meaf6/Kat6a/H2ac13/Glyr1/H1f4/Ing3/H2bc3/Stn1/H2bc12/Smarca2/H4c17/H2bc22/H1f2/Kdm1b/Kat5","cGASKOvsWT"
"GO:0030176","GO:0030176","integral component of endoplasmic reticulum membrane",140,0.253817638741877,1.06480582298986,0.265873015873016,0.623276086390841,0.523028883684621,3579,"tags=26%, list=24%, signal=20%","Dhcr7/Insig1/Scd2/Irag2/Tm7sf2/Scd4/Hacd4/Scd3/Slc37a1/Cln3/Slc37a2/Srebf2/Esyt1/H2-T23/Sppl2a/Bscl2/Emc9/Retreg1/Fkbp8/Tecr/Dgat2/Dpm2/Pigt/H2-D1/Sting1/Pigs/Acer3/Plpp6/Arl6ip1/Dhrs9/Atf6b/Emc8/Elovl1/Tex261/H2-K1/Slc35b4","cGASKOvsWT"
"GO:0012506","GO:0012506","vesicle membrane",500,0.2145848227601,1.02783629573576,0.257142857142857,0.623276086390841,0.523028883684621,3501,"tags=31%, list=23%, signal=25%","Scara5/Csf3r/Trarg1/Tbc1d4/Slc28a2b/Mrc1/Prkn/Atp13a2/Trpm2/Marchf1/Nos1/Slc9a7/Slc28a2/Dab2/Snx20/Snx8/Syp/Syngr1/Was/Atp6v0a1/Ehd4/Ldlr/Cd68/Cln3/Dlg2/Scamp5/Tasl/Ifitm2/Necap2/Ncf4/Cd38/Rap2b/Mctp1/Dennd1a/Appl2/Stxbp5/Grb2/Slc38a9/Pld3/Rnf13/Wdr91/Wdr81/Rab31/Snx2/Scamp2/Tbc1d5/Rab32/Ctsd/Litaf/Rap2a/Trf/Vps13c/Ap2s1/Cmtm6/Psd/Eps15/Adam8/Ift88/Slc15a3/Snx10/Znrf2/H2-T23/Atp6ap2/Vac14/Igf2r/Slc11a1/Rab7/Abca3/Lamp1/Sppl2a/Mvb12b/Anxa4/Lamtor4/Lamtor1/Vps26a/Gbp2/Itm2b/Snx1/H2-M3/Snx5/Ifitm3/Slc18a1/Synrg/Chmp1b/Treml4/Lamtor2/Pi4ka/Bcl2l1/Slc26a6/Grin1/Vamp8/Vti1a/Slc39a14/Pikfyve/Vps45/Lamp2/Vps4b/Ankfy1/Vps39/Atp2b1/Clta/Plekhm2/Ap3d1/Marchf8/Pip4p1/Dtnbp1/C2cd5/Vamp3/Vps33b/Calm1/Stard3/Tpcn2/Snx6/Abca2/Ap2m1/H2-D1/Tpcn1/Sting1/Ndrg1/Snx16/Stx7/Coro1c/Lamtor3/Mr1/Sypl1/Ap1g2/Vps28/Rmc1/Rab14/Sort1/Pam/Sri/Tfrc/Snx12/Tmem163/Vamp1/Exoc3/Dnajc13/Tmem175/Acap2/Snx3/Stxbp2/Rab35/Pi4k2a/Aftph/Scamp1/Pip5k1c/Ahnak2/Usp8/Dipk2a/Flot2/Tcirg1/Syngr2/Gripap1/H2-Q1/Vps41/Arf6","cGASKOvsWT"
"GO:0030285","GO:0030285","integral component of synaptic vesicle membrane",13,-0.50571220238531,-1.17957144748363,0.272881355932203,0.631424496736328,0.529866710547968,722,"tags=23%, list=5%, signal=22%","Syt9/Slc17a7/Synpr","cGASKOvsWT"
"GO:0005838","GO:0005838","proteasome regulatory particle",22,-0.437646500717113,-1.15092972814267,0.272277227722772,0.631424496736328,0.529866710547968,6647,"tags=73%, list=44%, signal=41%","Psmc3/Psmc1/Psmd8/Psmd1/Psmc4/Psmc5/Psmd2/Psmd5/Psmd12/Psmd3/Psmc2/Psmd4/Adrm1/Psmd11/Psmd7/Psmc6","cGASKOvsWT"
"GO:0000795","GO:0000795","synaptonemal complex",33,-0.39342475011929,-1.1336646908509,0.271875,0.631424496736328,0.529866710547968,1720,"tags=42%, list=11%, signal=38%","Lig3/Blm/Polb/Xlr3b/Rpa1/4930447C04Rik/Mlh1/Msh5/P3h4/Tex11/Stag3/3830403N18Rik/Rec8/Mei4","cGASKOvsWT"
"GO:0099086","GO:0099086","synaptonemal structure",33,-0.39342475011929,-1.1336646908509,0.271875,0.631424496736328,0.529866710547968,1720,"tags=42%, list=11%, signal=38%","Lig3/Blm/Polb/Xlr3b/Rpa1/4930447C04Rik/Mlh1/Msh5/P3h4/Tex11/Stag3/3830403N18Rik/Rec8/Mei4","cGASKOvsWT"
"GO:0097730","GO:0097730","non-motile cilium",108,-0.304578451913635,-1.09647805935012,0.274084124830393,0.63216177178623,0.530485402897536,1644,"tags=18%, list=11%, signal=16%","Cfap96/Mlf1/D630045J12Rik/Gnat2/Opn1sw/Lyar/Tulp1/Cfap69/Iqcb1/Ttll7/Whrn/Kif17/Ptprk/Cdh23/Pde6b/Plekhb1/Rapgef4/C130074G19Rik/Rgs9","cGASKOvsWT"
"GO:0031594","GO:0031594","neuromuscular junction",75,-0.327954433169388,-1.10806050051084,0.276203966005666,0.635002687119135,0.532869387792281,2907,"tags=33%, list=19%, signal=27%","Cib2/Kcnc3/Dlg1/Syngr3/Myh9/Utrn/Pls3/Sync/Dlg4/Chrnb1/Snta1/Postn/Serpine2/Lama5/F2r/Myh10/Sv2a/Unc13c/Ache/Des/Cxadr/Itga7/Syt2/Thbs4/Musk","cGASKOvsWT"
"GO:0043083","GO:0043083","synaptic cleft",12,-0.515381377641466,-1.16829606482223,0.283276450511945,0.638935842637353,0.536169937877499,2352,"tags=50%, list=15%, signal=42%","Agrn/Gria3/Prss12/Lama5/Dnm3/Slc1a1","cGASKOvsWT"
"GO:0005639","GO:0005639","integral component of nuclear inner membrane",12,0.470090895216868,1.15944397662275,0.28125,0.638935842637353,0.536169937877499,748,"tags=25%, list=5%, signal=24%","P2rx1/P2rx7/P2rx4","cGASKOvsWT"
"GO:0031229","GO:0031229","intrinsic component of nuclear inner membrane",12,0.470090895216868,1.15944397662275,0.28125,0.638935842637353,0.536169937877499,748,"tags=25%, list=5%, signal=24%","P2rx1/P2rx7/P2rx4","cGASKOvsWT"
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex",10,0.494052598078231,1.15456155045083,0.281862745098039,0.638935842637353,0.536169937877499,3373,"tags=40%, list=22%, signal=31%","Psmb9/Psmb10/Psmb8/Psmb6","cGASKOvsWT"
"GO:0033178","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain",16,0.427487594534678,1.14204919794214,0.282828282828283,0.638935842637353,0.536169937877499,2773,"tags=44%, list=18%, signal=36%","Atp6v1a/Atp6v1g1/Atp6v1b2/Atp6ap1/Atp6v1e1/Atp6v1f/Atp6v1c1","cGASKOvsWT"
"GO:0001750","GO:0001750","photoreceptor outer segment",50,-0.357312865732481,-1.12118515366599,0.279279279279279,0.638935842637353,0.536169937877499,1371,"tags=20%, list=9%, signal=18%","Gnat2/Opn1sw/Lyar/Tulp1/Iqcb1/Ptprk/Pde6b/Plekhb1/Rapgef4/Rgs9","cGASKOvsWT"
"GO:0005858","GO:0005858","axonemal dynein complex",17,0.42121784439952,1.15727875762102,0.28428927680798,0.639203877099704,0.536394861901849,2399,"tags=35%, list=16%, signal=30%","Dnah2/Dnai1/Ccdc103/Dnai7/Dnah7b/Dnah8","cGASKOvsWT"
"GO:0030897","GO:0030897","HOPS complex",11,0.48849362603034,1.16829681133741,0.286063569682152,0.64117696652896,0.538050601283044,5082,"tags=73%, list=33%, signal=48%","Vps33a/Vps18/Vps11/Vps39/Vps41/Hook3/Vps16/Hook2","cGASKOvsWT"
"GO:0044294","GO:0044294","dendritic growth cone",13,-0.495351695286958,-1.1554056110711,0.296610169491525,0.656966849528362,0.551300852751073,2786,"tags=62%, list=18%, signal=50%","Smo/Cdkl5/Hsp90ab1/Ptch1/Hsp90aa1/Src/Map2/Cobl","cGASKOvsWT"
"GO:0000930","GO:0000930","gamma-tubulin complex",16,-0.463986841212811,-1.14325978745996,0.295379537953795,0.656966849528362,0.551300852751073,6101,"tags=88%, list=40%, signal=52%","Tubgcp6/Topors/Tubgcp5/Tubgcp3/Mark4/Nedd1/Tubg1/Resf1/Tubgcp4/Cdk5rap2/Mzt1/Pde4b/Tubg2/Bloc1s2","cGASKOvsWT"
"GO:0071007","GO:0071007","U2-type catalytic step 2 spliceosome",30,-0.401407585033314,-1.12817581329317,0.295055821371611,0.656966849528362,0.551300852751073,7550,"tags=70%, list=50%, signal=35%","Crnkl1/Eftud2/Snw1/Snrpd3/Ppie/Cdc40/Cwc22/Bud31/Snrpb/Plrg1/Snrpd1/Dhx8/Snrnp40/Prpf19/Snrpe/Rbm22/Srrm2/Snrpf/Snrpd2/Snrpg/Snrpa1","cGASKOvsWT"
"GO:0016529","GO:0016529","sarcoplasmic reticulum",63,-0.332336760755288,-1.09092487331126,0.296783625730994,0.656966849528362,0.551300852751073,3622,"tags=35%, list=24%, signal=27%","Cacna2d1/Fkbp1a/Manf/Ank1/Sgcd/Nos1ap/Thbs1/Nol3/Cacnb1/Calu/Fsd2/Itpr1/Pln/Irag1/Hrc/Jph2/Syne2/Jph1/Ryr3/Jsrp1/Akap6/Thbs4","cGASKOvsWT"
"GO:0030867","GO:0030867","rough endoplasmic reticulum membrane",14,-0.481568731819731,-1.14491444013297,0.301507537688442,0.660498241849931,0.554264258895047,5320,"tags=71%, list=35%, signal=46%","Sec61b/Ssr4/Sec61g/Sec63/Rp9/Sec61a1/Gnrh1/Srpra/Srprb/Sec61a2","cGASKOvsWT"
"GO:0012510","GO:0012510","trans-Golgi network transport vesicle membrane",10,0.484691040243575,1.1326843358177,0.303921568627451,0.660498241849931,0.554264258895047,4121,"tags=60%, list=27%, signal=44%","Synrg/Clta/Ap1g2/Aftph/Furin/Cltc","cGASKOvsWT"
"GO:0034361","GO:0034361","very-low-density lipoprotein particle",19,0.403754702266656,1.12554664364718,0.303896103896104,0.660498241849931,0.554264258895047,609,"tags=26%, list=4%, signal=25%","Apoc2/Apoc2l/Apoe/Apoa2/Apoc1","cGASKOvsWT"
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle",19,0.403754702266656,1.12554664364718,0.303896103896104,0.660498241849931,0.554264258895047,609,"tags=26%, list=4%, signal=25%","Apoc2/Apoc2l/Apoe/Apoa2/Apoc1","cGASKOvsWT"
"GO:1905354","GO:1905354","exoribonuclease complex",25,-0.415360420896512,-1.11774453628645,0.301794453507341,0.660498241849931,0.554264258895047,5677,"tags=68%, list=37%, signal=43%","Nvl/Exosc3/Exosc10/Exosc4/Zfc3h1/Supv3l1/Gtpbp1/Mphosph6/Exosc2/Exosc8/Exosc6/Mtrex/Exosc7/Wdr74/Las1l/Dis3/Exosc1","cGASKOvsWT"
"GO:0097731","GO:0097731","9+0 non-motile cilium",90,-0.3085726063101,-1.08276292140916,0.299589603283174,0.660498241849931,0.554264258895047,1644,"tags=18%, list=11%, signal=16%","Cfap96/D630045J12Rik/Gnat2/Opn1sw/Lyar/Tulp1/Iqcb1/Ttll7/Whrn/Kif17/Ptprk/Pde6b/Plekhb1/Rapgef4/C130074G19Rik/Rgs9","cGASKOvsWT"
"GO:0034045","GO:0034045","phagophore assembly site membrane",14,0.442855773287356,1.13858262663907,0.306172839506173,0.661824259175934,0.555377000707077,3735,"tags=36%, list=25%, signal=27%","Rab7/Ulk2/Atg5/Wdr45/Rab1b","cGASKOvsWT"
"GO:0005741","GO:0005741","mitochondrial outer membrane",171,0.237865227547232,1.02749413392256,0.306382978723404,0.661824259175934,0.555377000707077,3162,"tags=23%, list=21%, signal=19%","Kmo/Ntrk3/Prkn/Nos1/Lpin1/Trim14/Acsl3/Bcl2a1b/Cnp/Vat1/Scp2/Rab32/Rab11fip5/Vps13c/Mcl1/Pink1/Sarm1/Asl/Bid/Bcl2a1a/Cyb5b/Bcl2l1/Fundc1/Ppp1cc/Znfx1/Bcl2/Tafazzin/Mgarp/Sting1/Bcl2a1d/Nlrx1/Bad/Hk1/Bnip3l/Mgst1/Pi4kb/Slc8a3/Tomm40l/Moap1/Acsl5","cGASKOvsWT"
"GO:0032587","GO:0032587","ruffle membrane",70,-0.319916159890313,-1.07770054187095,0.307365439093484,0.661946653469402,0.555479709205092,3440,"tags=36%, list=23%, signal=28%","Rps3/Pdpn/Arf4/Synj2/Sh3yl1/Dlc1/Pdxp/Myo6/Hsp90aa1/Itgav/Itgb3/Src/Mtss2/Hip1r/Kank1/Spata13/Eps8l2/Tpm1/Aif1l/Itga5/Wwc1/Sntg1/Map2/Ptprz1/Psd2","cGASKOvsWT"
"GO:0097539","GO:0097539","ciliary transition fiber",10,-0.519816437012273,-1.14053977990201,0.314814814814815,0.663989948650716,0.557194362504097,6340,"tags=80%, list=42%, signal=47%","Cep89/Fbf1/Cenpf/Cep83/Odf2/Dzip1/Sclt1/Tchp","cGASKOvsWT"
"GO:0033180","GO:0033180","proton-transporting V-type ATPase, V1 domain",10,0.480934585502633,1.12390580044156,0.311274509803922,0.663989948650716,0.557194362504097,2773,"tags=70%, list=18%, signal=57%","Atp6v1a/Atp6v1g1/Atp6v1b2/Atp6ap1/Atp6v1e1/Atp6v1f/Atp6v1c1","cGASKOvsWT"
"GO:0046540","GO:0046540","U4/U6 x U5 tri-snRNP complex",32,-0.389367769455913,-1.10614178147583,0.310509554140127,0.663989948650716,0.557194362504097,6819,"tags=59%, list=45%, signal=33%","Prpf3/Snrpb/Txnl4a/Snu13/Snrpd1/Sart1/Lsm3/Prpf6/Snrpe/Ddx23/Prpf4/Lsm5/Snrpf/Lsm7/Lsm8/Snrpd2/Usp39/Snrpg/Snrpn","cGASKOvsWT"
"GO:0097526","GO:0097526","spliceosomal tri-snRNP complex",32,-0.389367769455913,-1.10614178147583,0.310509554140127,0.663989948650716,0.557194362504097,6819,"tags=59%, list=45%, signal=33%","Prpf3/Snrpb/Txnl4a/Snu13/Snrpd1/Sart1/Lsm3/Prpf6/Snrpe/Ddx23/Prpf4/Lsm5/Snrpf/Lsm7/Lsm8/Snrpd2/Usp39/Snrpg/Snrpn","cGASKOvsWT"
"GO:0032420","GO:0032420","stereocilium",33,-0.383235841474187,-1.10430505863214,0.3140625,0.663989948650716,0.557194362504097,2907,"tags=30%, list=19%, signal=25%","Cib2/Ripor2/Rhoc/Pls3/Calb2/Whrn/Eps8l2/Cdh23/Espn/Clic5","cGASKOvsWT"
"GO:0010494","GO:0010494","cytoplasmic stress granule",67,-0.323563299281073,-1.07431173910317,0.313953488372093,0.663989948650716,0.557194362504097,6283,"tags=52%, list=41%, signal=31%","Ddx3x/Rock1/Pum1/Ybx1/Eif4e/Vcp/Tial1/Trim25/Nufip2/Tia1/G3bp1/Gigyf2/Atxn2/Rc3h2/Dhx36/Kpna2/Pabpc1l/Ogfod1/Eif2s1/Elavl1/Kpnb1/Celf1/Pabpc1/Rbm4/Ddx1/Larp1/Atxn2l/Pabpc4l/Dyrk3/Rbfox1/Pabpc4/Igf2bp1/Larp1b/Rbpms/Prkaa2","cGASKOvsWT"
"GO:0030426","GO:0030426","growth cone",171,-0.283889893030042,-1.07152193719736,0.312907431551499,0.663989948650716,0.557194362504097,2603,"tags=20%, list=17%, signal=17%","Hsp90aa1/Zpr1/Clu/Flna/Agrn/Map1b/Utrn/Eno2/Fscn1/Boc/Fxr2/Src/Mapt/Dpysl3/Lmtk2/Neo1/Dvl1/Ncam1/Myh10/Erc2/Nectin1/Ptbp2/Rapgef3/Rtn4r/Tnk2/Ntrk2/Cxadr/Map2/Rapgef4/Itga3/Cobl/Lrp2/Ptprz1/Stmn2","cGASKOvsWT"
"GO:0030663","GO:0030663","COPI-coated vesicle membrane",17,-0.450128991214521,-1.12080750371999,0.316139767054908,0.664823333659587,0.557893706567485,5595,"tags=59%, list=37%, signal=37%","Scyl1/Kdelr1/Arcn1/Copb1/Tmed3/Copg1/Copb2/Golga5/Kdelr2/Kdelr3","cGASKOvsWT"
"GO:0032593","GO:0032593","insulin-responsive compartment",10,0.476972973242637,1.11464782829249,0.318627450980392,0.66808981657179,0.560634811109194,5048,"tags=50%, list=33%, signal=33%","Myo5a/Dennd4c/Akt2/Rab4b/Rab13","cGASKOvsWT"
"GO:0005675","GO:0005675","transcription factor TFIIH holo complex",12,-0.499712087642658,-1.13277601959293,0.325938566552901,0.681421272179311,0.571822046584037,6463,"tags=92%, list=43%, signal=53%","Gtf2h5/Ercc3/Gtf2h3/Gtf2h4/Cdk7/Psmc5/Gtf2h1/Ercc2/Gtf2f2/Mnat1/Gtf2h2","cGASKOvsWT"
"GO:0016442","GO:0016442","RISC complex",20,-0.429389280222603,-1.10731555497413,0.329508196721311,0.684878955394586,0.57472359893252,701,"tags=45%, list=5%, signal=43%","Eif4e/Ago2/Ago3/Mir23a/Snd1/Tnrc6a/Mir21a/Mir7-1/Mir145a","cGASKOvsWT"
"GO:0031332","GO:0031332","RNAi effector complex",20,-0.429389280222603,-1.10731555497413,0.329508196721311,0.684878955394586,0.57472359893252,701,"tags=45%, list=5%, signal=43%","Eif4e/Ago2/Ago3/Mir23a/Snd1/Tnrc6a/Mir21a/Mir7-1/Mir145a","cGASKOvsWT"
"GO:0032153","GO:0032153","cell division site",52,-0.345226745789945,-1.08988051841836,0.33134328358209,0.686696950032446,0.576249188838416,3424,"tags=23%, list=23%, signal=18%","Septin5/Septin6/Pkn2/Pdxp/Myh9/Rhoc/Septin3/Anln/Myh10/Mylk/Septin4/Psd2","cGASKOvsWT"
"GO:0033270","GO:0033270","paranode region of axon",14,0.434079623163679,1.11601913608001,0.335802469135802,0.692042907460775,0.580735306960091,1526,"tags=43%, list=10%, signal=39%","Nfasc/Mag/Gjc2/Kif13b/Ank3/Sirt2","cGASKOvsWT"
"GO:0044298","GO:0044298","cell body membrane",22,0.371554263482314,1.08418353164283,0.335858585858586,0.692042907460775,0.580735306960091,1007,"tags=23%, list=7%, signal=21%","Cd22/P2ry12/Adrb2/Il6ra/Rgs8","cGASKOvsWT"
"GO:0031227","GO:0031227","intrinsic component of endoplasmic reticulum membrane",147,0.243892859752016,1.03782531980606,0.34,0.698563218390805,0.586206896551724,3579,"tags=25%, list=24%, signal=19%","Dhcr7/Rnf180/Insig1/Scd2/Irag2/Tm7sf2/Scd4/Hacd4/Scd3/Slc37a1/Cln3/Slc37a2/Srebf2/Esyt1/H2-T23/Sppl2a/Bscl2/Emc9/Retreg1/Fkbp8/Tecr/Dgat2/Dpm2/Pigt/H2-D1/Sting1/Pigs/Acer3/Plpp6/Arl6ip1/Dhrs9/Atf6b/Emc8/Elovl1/Tex261/H2-K1/Slc35b4","cGASKOvsWT"
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",91,-0.300868460847756,-1.05758522168048,0.34525447042641,0.707326493853533,0.593560694142825,1985,"tags=24%, list=13%, signal=21%","Src/Dlg4/Esyt3/Esyt2/Ptk2/Gna11/Yes1/Mcf2l/Gng13/Gnat2/Lck/Gnb4/Gramd2a/Styk1/Stac3/Fermt2/Cabp1/Tnk2/Myzap/Kcnab1/Kcnip1/Gna14","cGASKOvsWT"
"GO:0045120","GO:0045120","pronucleus",18,-0.433209086955479,-1.09594118070316,0.350245499181669,0.715144230769231,0.600121032813341,6534,"tags=61%, list=43%, signal=35%","Aurka/Cenpf/Slc2a1/Akap8/Ezh2/Blm/Rif1/Tbp/Eed/Hnrnpc/Hsf1","cGASKOvsWT"
"GO:0060077","GO:0060077","inhibitory synapse",15,-0.448544674974288,-1.08898959367013,0.351973684210526,0.715144230769231,0.600121032813341,2201,"tags=33%, list=14%, signal=29%","Lhfpl4/Igsf9/Dtnb/Igsf9b/Rims2","cGASKOvsWT"
"GO:0032391","GO:0032391","photoreceptor connecting cilium",40,0.316411696443916,1.04899576391405,0.35207100591716,0.715144230769231,0.600121032813341,3995,"tags=40%, list=26%, signal=30%","Kif3a/Pcdhb22/Mak/Adgrv1/Myo7a/Wdr19/Ift88/Ift140/Cetn2/Pcdhb16/Ttc8/Tbcc/Ift122/Lca5/Kifap3/Alpk1","cGASKOvsWT"
"GO:0005665","GO:0005665","RNA polymerase II, core complex",14,-0.459828726205129,-1.09322826386759,0.353433835845896,0.715878732662368,0.60073739803835,6560,"tags=57%, list=43%, signal=33%","Polr2b/Polr2h/Polr2g/Polr2m/Polr2e/Polr2l/Polr2c/Myzap","cGASKOvsWT"
"GO:0005902","GO:0005902","microvillus",80,-0.304794944348837,-1.04140775508154,0.354838709677419,0.716694004009477,0.601421541826134,2740,"tags=30%, list=18%, signal=25%","Dlg1/Myo6/Itgav/Adcy6/Spef1l/Fscn1/Itgb3/Pdgfa/Fmn2/Cubn/Myo1d/Slc7a5/Stard10/Aqp5/Ezr/Rapgef3/Espn/Vil1/Atp6v1b1/Car2/Cd24a/Myo7b/Podxl/Slc34a2","cGASKOvsWT"
"GO:0098831","GO:0098831","presynaptic active zone cytoplasmic component",13,-0.47838387762184,-1.11582825234912,0.357627118644068,0.720291238959179,0.604440200525185,3200,"tags=46%, list=21%, signal=36%","Unc13b/Ppfia3/Rims3/Erc2/Unc13c/Rims2","cGASKOvsWT"
"GO:0097038","GO:0097038","perinuclear endoplasmic reticulum",24,-0.401990073523948,-1.07677055509873,0.361702127659574,0.72645230695673,0.609610327516137,3794,"tags=42%, list=25%, signal=31%","Capn2/Osbp2/Sec23ip/Clu/Creb3l2/Dst/Kcnrg/Osbpl6/Kcnd3/Mogat2","cGASKOvsWT"
