"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"R-MMU-5654695","R-MMU-5654695","PI-3K cascade:FGFR2",16,-0.394146528875284,-0.967161208757073,0.497592295345104,0.932484906180324,0.818619688485186,1645,"tags=25%, list=11%, signal=22%","Fgfr2/Fgf18/Fgf20/Fgf2","cGASKOvsWT"
"R-MMU-2682334","R-MMU-2682334","EPH-Ephrin signaling",59,-0.299598962780515,-0.976174365969013,0.50207468879668,0.938823674590075,0.824184433379798,1985,"tags=20%, list=13%, signal=18%","Src/Rock2/Efnb3/Mmp9/Ptk2/Yes1/Efna3/Efnb2/Efna5/Efna1/Epha2/Arhgef28","cGASKOvsWT"
"R-MMU-1632852","R-MMU-1632852","Macroautophagy",113,0.240141036189837,0.978660653874011,0.506072874493927,0.93976032241706,0.825006707657124,4003,"tags=27%, list=26%, signal=20%","Prkn/Rragd/Atg9b/Slc38a9/Rragc/Ift88/Pink1/Atg7/Lamtor4/Lamtor1/Lamtor2/Atg4c/Fundc1/Tubb3/Pik3c3/Lamtor3/Map1lc3b/Mtmr3/Atg5/Mtmr14/Tsc1/Gabarap/Atg101/Atg10/Wdr45/Uvrag/Tubb2a/Chmp4b/Lamtor5/Pik3r4","cGASKOvsWT"
"R-MMU-9612973","R-MMU-9612973","Autophagy",113,0.240141036189837,0.978660653874011,0.506072874493927,0.93976032241706,0.825006707657124,4003,"tags=27%, list=26%, signal=20%","Prkn/Rragd/Atg9b/Slc38a9/Rragc/Ift88/Pink1/Atg7/Lamtor4/Lamtor1/Lamtor2/Atg4c/Fundc1/Tubb3/Pik3c3/Lamtor3/Map1lc3b/Mtmr3/Atg5/Mtmr14/Tsc1/Gabarap/Atg101/Atg10/Wdr45/Uvrag/Tubb2a/Chmp4b/Lamtor5/Pik3r4","cGASKOvsWT"
"R-MMU-5423646","R-MMU-5423646","Aflatoxin activation and detoxification",11,0.411015834098987,0.976841391727688,0.506172839506173,0.93976032241706,0.825006707657124,1154,"tags=27%, list=8%, signal=25%","Ggt5/Dpep2/Mgst3","cGASKOvsWT"
"R-MMU-2122947","R-MMU-2122947","NOTCH1 Intracellular Domain Regulates Transcription",10,0.418634404386567,0.97329698917651,0.507246376811594,0.93976032241706,0.825006707657124,4907,"tags=50%, list=32%, signal=34%","Notch1/Kat2b/Ep300/Rbpj/Maml2","cGASKOvsWT"
"R-MMU-8941856","R-MMU-8941856","RUNX3 regulates NOTCH signaling",10,0.418634404386567,0.97329698917651,0.507246376811594,0.93976032241706,0.825006707657124,4907,"tags=50%, list=32%, signal=34%","Notch1/Kat2b/Ep300/Rbpj/Maml2","cGASKOvsWT"
"R-MMU-1296065","R-MMU-1296065","Inwardly rectifying K+ channels",22,0.325763929050098,0.955127423602108,0.510526315789474,0.944098297213622,0.82881497474336,415,"tags=14%, list=3%, signal=13%","Kcnj10/Gng2/Gngt2","cGASKOvsWT"
"R-MMU-392154","R-MMU-392154","Nitric oxide stimulates guanylate cyclase",11,-0.428129805709257,-0.963586582636989,0.512562814070352,0.946125121017934,0.830594304210575,2835,"tags=50%, list=19%, signal=41%","Pde1b/Pde5a/Gm45837/Itpr1/Nos3/Irag1","cGASKOvsWT"
"R-MMU-264870","R-MMU-264870","Caspase-mediated cleavage of cytoskeletal proteins",11,0.40727957072345,0.967961595834614,0.51358024691358,0.946266901822457,0.83071877223924,2753,"tags=36%, list=18%, signal=30%","Casp7/Gsn/Add1/Casp8","cGASKOvsWT"
"R-MMU-6811558","R-MMU-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",79,-0.285837912537686,-0.96954833627326,0.521563342318059,0.947295033727195,0.831621359524031,2273,"tags=19%, list=15%, signal=16%","Egf/Il1rl1/Src/Pdgfa/Fgfr2/Btc/Lck/Fgf18/Tgfa/Fgf20/Ereg/Kit/Hbegf/Fgf2/Fgfr4","cGASKOvsWT"
"R-MMU-210990","R-MMU-210990","PECAM1 interactions",12,-0.423531511625062,-0.96808439287931,0.52020202020202,0.947295033727195,0.831621359524031,2530,"tags=50%, list=17%, signal=42%","Itgav/Itgb3/Src/Yes1/Lck/Pecam1","cGASKOvsWT"
"R-MMU-211897","R-MMU-211897","Cytochrome P450 - arranged by substrate type",26,-0.351152980197323,-0.961012701029791,0.515297906602254,0.947295033727195,0.831621359524031,1277,"tags=15%, list=8%, signal=14%","Cyp2u1/Cyp2s1/Cyp46a1/Cyp26b1","cGASKOvsWT"
"R-MMU-435354","R-MMU-435354","Zinc transporters",11,-0.425846621913777,-0.958447848445442,0.522613065326633,0.947295033727195,0.831621359524031,1838,"tags=36%, list=12%, signal=32%","Slc39a7/Slc39a6/Slc39a4/Slc39a2","cGASKOvsWT"
"R-MMU-181430","R-MMU-181430","Norepinephrine Neurotransmitter Release Cycle",12,0.392713018363022,0.958001203889268,0.522058823529412,0.947295033727195,0.831621359524031,779,"tags=17%, list=5%, signal=16%","Ppfia2/Ppfia4","cGASKOvsWT"
"R-MMU-6814122","R-MMU-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",33,-0.330909365383493,-0.955930041053291,0.516923076923077,0.947295033727195,0.831621359524031,3878,"tags=39%, list=26%, signal=29%","Cct8/Cct6a/Cct3/Cct4/Cct2/Tcp1/Cct7/Gng4/Gna11/Gng13/Gnb4/Gna14/Rgs9","cGASKOvsWT"
"R-MMU-450385","R-MMU-450385","Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA",16,-0.387777679145695,-0.95153325328468,0.518459069020867,0.947295033727195,0.831621359524031,3719,"tags=56%, list=24%, signal=43%","Exosc3/Exosc4/Dcp1a/Exosc2/Exosc8/Exosc6/Exosc7/Dis3/Exosc1","cGASKOvsWT"
"R-MMU-163125","R-MMU-163125","Post-translational modification: synthesis of GPI-anchored proteins",53,0.267519774245355,0.949896831843811,0.519354838709677,0.947295033727195,0.831621359524031,912,"tags=13%, list=6%, signal=12%","Negr1/Mdga2/Xpnpep2/Fcgr4/Folr2/Pigz/Pgap1","cGASKOvsWT"
"R-MMU-74259","R-MMU-74259","Purine catabolism",16,0.356363111585813,0.948643856144003,0.522427440633245,0.947295033727195,0.831621359524031,5172,"tags=69%, list=34%, signal=45%","Gda/Xdh/Pnp/Nudt1/Adprm/Nudt16/Nudt15/Pnp2/Nt5c2/Nudt9/Nt5c","cGASKOvsWT"
"R-MMU-2468052","R-MMU-2468052","Establishment of Sister Chromatid Cohesion",10,0.413616012641559,0.961629564032413,0.524154589371981,0.947987239597592,0.832229040517296,8916,"tags=100%, list=59%, signal=41%","Esco2/Stag1/Cdca5/Rad21/Esco1/Smc1a/Wapl/Smc3/Pds5b/Stag2","cGASKOvsWT"
"R-MMU-212676","R-MMU-212676","Dopamine Neurotransmitter Release Cycle",18,-0.374810214792716,-0.951236497314985,0.524879614767255,0.947987239597592,0.832229040517296,1047,"tags=44%, list=7%, signal=41%","Tspoap1/Unc13b/Slc18a2/Ppfia3/Syn3/Syn2/Stx1a/Lin7b","cGASKOvsWT"
"R-MMU-5625740","R-MMU-5625740","RHO GTPases activate PKNs",21,-0.363442123754906,-0.955896111894559,0.526916802610114,0.949961117250493,0.833961889058453,2778,"tags=29%, list=18%, signal=23%","Ppp1r12a/Pkn2/Pkn3/Rhoc/Cdc25c/Ppp1r14a","cGASKOvsWT"
"R-MMU-202733","R-MMU-202733","Cell surface interactions at the vascular wall",74,-0.287882399013302,-0.963567061120484,0.529891304347826,0.953614762386249,0.837169389601405,2826,"tags=30%, list=19%, signal=24%","Trem1/Col1a2/Itgav/Tnfrsf10b/Col1a1/Itgb3/Src/Sell/Yes1/Angpt4/Gpc1/Lck/Angpt2/Apob/Olr1/F11r/Procr/Itga5/Thbd/Cxadr/Pecam1/Esam","cGASKOvsWT"
"R-MMU-9013418","R-MMU-9013418","RHOBTB2 GTPase cycle",20,-0.359074264433168,-0.942616663460203,0.5312,0.954262857142857,0.837738345864662,3875,"tags=40%, list=25%, signal=30%","Txnl1/Hsp90ab1/Cct6a/Hnrnpc/Cct2/Cct7/Hsp90aa1/Actn1","cGASKOvsWT"
"R-MMU-4419969","R-MMU-4419969","Depolymerisation of the Nuclear Lamina",13,0.384579673167003,0.954251784451071,0.536340852130326,0.958972012506673,0.841872468863763,2123,"tags=23%, list=14%, signal=20%","Lpin1/Prkcb/Lpin2","cGASKOvsWT"
"R-MMU-3000170","R-MMU-3000170","Syndecan interactions",15,-0.393924534766893,-0.94911177174383,0.534883720930233,0.958972012506673,0.841872468863763,2530,"tags=33%, list=17%, signal=28%","Itgav/Itgb3/Itga2/Itgb4/Fgf2","cGASKOvsWT"
"R-MMU-390466","R-MMU-390466","Chaperonin-mediated protein folding",34,-0.326030438618283,-0.946624665087704,0.537634408602151,0.958972012506673,0.841872468863763,3878,"tags=38%, list=26%, signal=29%","Cct8/Cct6a/Cct3/Cct4/Cct2/Tcp1/Cct7/Gng4/Gna11/Gng13/Gnb4/Gna14/Rgs9","cGASKOvsWT"
"R-MMU-391251","R-MMU-391251","Protein folding",34,-0.326030438618283,-0.946624665087704,0.537634408602151,0.958972012506673,0.841872468863763,3878,"tags=38%, list=26%, signal=29%","Cct8/Cct6a/Cct3/Cct4/Cct2/Tcp1/Cct7/Gng4/Gna11/Gng13/Gnb4/Gna14/Rgs9","cGASKOvsWT"
"R-MMU-418346","R-MMU-418346","Platelet homeostasis",65,0.256877560912381,0.95780361099016,0.558303886925795,0.961170985248032,0.843802926256251,713,"tags=12%, list=5%, signal=12%","Nos1/Fgr/Gng2/Gngt2/P2rx1/Ptpn6/Atp2a3/P2rx7","cGASKOvsWT"
"R-MMU-416572","R-MMU-416572","Sema4D induced cell migration and growth-cone collapse",10,-0.438069809966599,-0.955271755574675,0.554421768707483,0.961170985248032,0.843802926256251,3596,"tags=50%, list=24%, signal=38%","Erbb2/Plxnb1/Rhoc/Rock2/Rnd1","cGASKOvsWT"
"R-MMU-8856825","R-MMU-8856825","Cargo recognition for clathrin-mediated endocytosis",86,-0.27726392356793,-0.954953024696425,0.542395693135935,0.961170985248032,0.843802926256251,927,"tags=10%, list=6%, signal=10%","Apob/Tgfa/Syt9/Ereg/Hbegf/Syt2/Lrp2/Sh3gl3/Snap91","cGASKOvsWT"
"R-MMU-1660517","R-MMU-1660517","Synthesis of PIPs at the late endosome membrane",10,0.408544472433356,0.949838572266304,0.548309178743961,0.961170985248032,0.843802926256251,4545,"tags=60%, list=30%, signal=42%","Mtm1/Vac14/Pikfyve/Pik3c3/Pik3r4/Fig4","cGASKOvsWT"
"R-MMU-6794361","R-MMU-6794361","Neurexins and neuroligins",21,-0.359849773218493,-0.946447801734905,0.539967373572594,0.961170985248032,0.843802926256251,854,"tags=38%, list=6%, signal=36%","Dlg3/Epb41l5/Shank1/Shank3/Dlg4/Lrrtm2/Dlgap1/Nlgn1","cGASKOvsWT"
"R-MMU-139853","R-MMU-139853","Elevation of cytosolic Ca2+ levels",10,-0.433907807398804,-0.946195933846749,0.561224489795918,0.961170985248032,0.843802926256251,2212,"tags=40%, list=15%, signal=34%","P2rx3/Itpr1/P2rx5/Trpc6","cGASKOvsWT"
"R-MMU-373760","R-MMU-373760","L1CAM interactions",57,-0.294351471703556,-0.945490904968228,0.556497175141243,0.961170985248032,0.843802926256251,2582,"tags=21%, list=17%, signal=18%","Fgfr1/Itgav/Tuba4a/Itgb3/Src/Sptbn4/Spta1/Ncam1/Ezr/Sptbn2/Dnm3/Itga5","cGASKOvsWT"
"R-MMU-445717","R-MMU-445717","Aquaporin-mediated transport",28,0.301244088990446,0.94286933465951,0.552845528455285,0.961170985248032,0.843802926256251,916,"tags=14%, list=6%, signal=13%","Gng2/Gngt2/Avpr2/Aqp9","cGASKOvsWT"
"R-MMU-9033658","R-MMU-9033658","Blood group systems biosynthesis",12,-0.411189545435284,-0.939873824083793,0.553872053872054,0.961170985248032,0.843802926256251,3436,"tags=33%, list=23%, signal=26%","Fut10/B4galnt2/B3galt2/St3gal6","cGASKOvsWT"
"R-MMU-9037629","R-MMU-9037629","Lewis blood group biosynthesis",12,-0.411189545435284,-0.939873824083793,0.553872053872054,0.961170985248032,0.843802926256251,3436,"tags=33%, list=23%, signal=26%","Fut10/B4galnt2/B3galt2/St3gal6","cGASKOvsWT"
"R-MMU-399956","R-MMU-399956","CRMPs in Sema3A signaling",14,-0.398619194888811,-0.939763148582681,0.550084889643463,0.961170985248032,0.843802926256251,1968,"tags=29%, list=13%, signal=25%","Sema3a/Dpysl3/Dpysl5/Plxna4","cGASKOvsWT"
"R-MMU-5654727","R-MMU-5654727","Negative regulation of FGFR2 signaling",27,-0.338883905169593,-0.938314115463518,0.553459119496855,0.961170985248032,0.843802926256251,3538,"tags=33%, list=23%, signal=26%","Rps27a/Fgf22/Ubc/Braf/Src/Fgfr2/Fgf18/Fgf20/Fgf2","cGASKOvsWT"
"R-MMU-2453902","R-MMU-2453902","The canonical retinoid cycle in rods (twilight vision)",11,0.39373653974869,0.935774531181502,0.548148148148148,0.961170985248032,0.843802926256251,3312,"tags=55%, list=22%, signal=43%","Abca4/Cyp4v3/Myo7a/Rdh11/Dhrs9/Rdh5","cGASKOvsWT"
"R-MMU-2160916","R-MMU-2160916","Hyaluronan uptake and degradation",12,0.383300330712883,0.935039484570018,0.54656862745098,0.961170985248032,0.843802926256251,1486,"tags=33%, list=10%, signal=30%","Stab2/Gusb/Hyal1/Hexa","cGASKOvsWT"
"R-MMU-6788467","R-MMU-6788467","IL-6-type cytokine receptor ligand interactions",15,-0.387598026200723,-0.933868842643859,0.561461794019934,0.961170985248032,0.843802926256251,1939,"tags=27%, list=13%, signal=23%","Crlf1/Lif/Cntf/Clcf1","cGASKOvsWT"
"R-MMU-1483191","R-MMU-1483191","Synthesis of PC",22,-0.350207689473603,-0.929141038520863,0.546623794212219,0.961170985248032,0.843802926256251,2629,"tags=32%, list=17%, signal=26%","Slc44a3/Phospho1/Chka/Lpin3/Abhd3/Stard10/Mfsd2a","cGASKOvsWT"
"R-MMU-70263","R-MMU-70263","Gluconeogenesis",26,0.301489658066714,0.928896713401206,0.559055118110236,0.961170985248032,0.843802926256251,2858,"tags=22%, list=19%, signal=18%","Aldoc/Slc37a1/Slc37a2/Slc25a1/Slc25a10/Slc25a11","cGASKOvsWT"
"R-MMU-392851","R-MMU-392851","Prostacyclin signalling through prostacyclin receptor",17,0.343989445613701,0.928128482133036,0.556728232189974,0.961170985248032,0.843802926256251,415,"tags=12%, list=3%, signal=11%","Gng2/Gngt2","cGASKOvsWT"
"R-MMU-5654708","R-MMU-5654708","Downstream signaling of activated FGFR3",18,-0.365043791212868,-0.926450143606544,0.561797752808989,0.961170985248032,0.843802926256251,1005,"tags=56%, list=7%, signal=52%","Plcg1/Sos1/Frs2/Ptpn11/Fgf9/Hras/Frs3/Fgf18/Fgf20/Fgf2","cGASKOvsWT"
"R-MMU-196757","R-MMU-196757","Metabolism of folate and pterines",16,0.347812552940138,0.925882142986536,0.556728232189974,0.961170985248032,0.843802926256251,503,"tags=12%, list=3%, signal=12%","Aldh1l1/Folr2","cGASKOvsWT"
"R-MMU-450513","R-MMU-450513","Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",16,-0.376675989296337,-0.92429180121712,0.5553772070626,0.961170985248032,0.843802926256251,3719,"tags=56%, list=24%, signal=43%","Exosc3/Exosc4/Dcp1a/Exosc2/Exosc8/Exosc6/Exosc7/Dis3/Exosc1","cGASKOvsWT"
"R-MMU-202670","R-MMU-202670","ERKs are inactivated",12,0.378628674471407,0.923643243309297,0.558823529411765,0.961170985248032,0.843802926256251,2787,"tags=42%, list=18%, signal=34%","Vrk3/Dusp3/Dusp7/Mapk7/Dusp6","cGASKOvsWT"
"R-MMU-5633008","R-MMU-5633008","TP53 Regulates Transcription of Cell Death Genes",14,0.357994155027642,0.92349234926636,0.549636803874092,0.961170985248032,0.843802926256251,2853,"tags=36%, list=19%, signal=29%","Steap3/Cradd/Tmem219/Igfbp3/Bnip3l","cGASKOvsWT"
"R-MMU-9013422","R-MMU-9013422","RHOBTB1 GTPase cycle",20,-0.346823247878419,-0.910456151018401,0.5616,0.961170985248032,0.843802926256251,6303,"tags=70%, list=41%, signal=41%","Rbmx/Rock1/Rnf20/Cops4/Cul3/Rbbp6/Cops2/Txnl1/Spen/Hnrnpc/Cct2/Pde5a/Cct7/Rock2","cGASKOvsWT"
"R-MMU-140875","R-MMU-140875","Common Pathway of Fibrin Clot Formation",13,0.376625628417303,0.934515532315069,0.56390977443609,0.963146405912915,0.845537129393048,1393,"tags=31%, list=9%, signal=28%","F13a1/F5/F8/Pf4","cGASKOvsWT"
"R-MMU-112382","R-MMU-112382","Formation of RNA Pol II elongation complex ",54,-0.296014418010319,-0.939689732682363,0.566906474820144,0.964988009592326,0.847153855862678,6560,"tags=56%, list=43%, signal=32%","Polr2b/Cdc73/Leo1/Gtf2h3/Supt4a/Polr2h/Gtf2h4/Cdk7/Polr2g/Ccnt1/Gtf2h1/Supt6/Paf1/Ercc2/Supt5/Eloc/Ssrp1/Ncbp1/Ctdp1/Polr2e/Gtf2f2/Tcea1/Mllt3/Aff4/Eaf1/Mnat1/Polr2l/Gtf2h2/Polr2c/Ccnt2","cGASKOvsWT"
"R-MMU-75955","R-MMU-75955","RNA Polymerase II Transcription Elongation",54,-0.296014418010319,-0.939689732682363,0.566906474820144,0.964988009592326,0.847153855862678,6560,"tags=56%, list=43%, signal=32%","Polr2b/Cdc73/Leo1/Gtf2h3/Supt4a/Polr2h/Gtf2h4/Cdk7/Polr2g/Ccnt1/Gtf2h1/Supt6/Paf1/Ercc2/Supt5/Eloc/Ssrp1/Ncbp1/Ctdp1/Polr2e/Gtf2f2/Tcea1/Mllt3/Aff4/Eaf1/Mnat1/Polr2l/Gtf2h2/Polr2c/Ccnt2","cGASKOvsWT"
"R-MMU-1250196","R-MMU-1250196","SHC1 events in ERBB2 signaling",13,-0.398165465531346,-0.92850982544187,0.570480928689884,0.967394339851304,0.849266350460651,2273,"tags=62%, list=15%, signal=52%","Erbb2/Prkca/Egfr/Prkce/Egf/Btc/Ereg/Hbegf","cGASKOvsWT"
"R-MMU-1483166","R-MMU-1483166","Synthesis of PA",30,-0.327904241302887,-0.926400496169567,0.571205007824726,0.967394339851304,0.849266350460651,2639,"tags=23%, list=17%, signal=19%","Agpat4/Gpat2/Gpat3/Pla2g4a/Lpcat4/Pla2g4b/Pld6","cGASKOvsWT"
"R-MMU-532668","R-MMU-532668","N-glycan trimming in the ER and Calnexin/Calreticulin cycle",15,-0.38394959161295,-0.925078396987202,0.569767441860465,0.967394339851304,0.849266350460651,6761,"tags=67%, list=44%, signal=37%","Calr/Psmc1/Uba52/Pdia3/Amfr/Vcp/Rps27a/Engase/Rad23b/Ubc","cGASKOvsWT"
"R-MMU-75153","R-MMU-75153","Apoptotic execution phase",42,-0.301661043155288,-0.914144253978465,0.576347305389222,0.974462839027827,0.855471719100499,2375,"tags=19%, list=16%, signal=16%","Tjp1/Tjp2/Dffb/Mapt/Ptk2/Stk26/Cdh1/Ocln","cGASKOvsWT"
"R-MMU-2129379","R-MMU-2129379","Molecules associated with elastic fibres",26,-0.337307972515268,-0.923122581968766,0.578099838969404,0.975579652649211,0.856452159226418,3456,"tags=35%, list=23%, signal=27%","Ltbp1/Fbln2/Itgav/Itga8/Itgb3/Ltbp2/Eln/Tgfb2/Bmp4","cGASKOvsWT"
"R-MMU-388844","R-MMU-388844","Receptor-type tyrosine-protein phosphatases",13,0.37079756221602,0.920054438917502,0.578947368421053,0.975579652649211,0.856452159226418,779,"tags=23%, list=5%, signal=22%","Ppfia2/Ntrk3/Ppfia4","cGASKOvsWT"
"R-MMU-8856828","R-MMU-8856828","Clathrin-mediated endocytosis",120,-0.264474751739264,-0.944942103330144,0.582894736842105,0.977320175438597,0.857980147737766,927,"tags=12%, list=6%, signal=11%","Btc/Hip1r/Epn2/Apob/Tgfa/Syt9/Ereg/Dnm3/Hbegf/Syt2/Lrp2/Dnajc6/Sh3gl3/Snap91","cGASKOvsWT"
"R-MMU-2024101","R-MMU-2024101","CS/DS degradation",11,-0.411916973801562,-0.927096557685508,0.581239530988275,0.977320175438597,0.857980147737766,1193,"tags=27%, list=8%, signal=25%","Cspg5/Cspg4/Bcan","cGASKOvsWT"
"R-MMU-2173791","R-MMU-2173791","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)",14,-0.384050819823331,-0.905417532022273,0.582342954159593,0.977320175438597,0.857980147737766,3550,"tags=50%, list=23%, signal=38%","Smurf1/Rps27a/Arhgef18/Pard3/Ubc/Prkcz/F11r","cGASKOvsWT"
"R-MMU-110314","R-MMU-110314","Recognition of DNA damage by PCNA-containing replication complex",28,-0.332468870246428,-0.924013947256565,0.584518167456556,0.978411441699327,0.858938160077153,4935,"tags=43%, list=32%, signal=29%","Pold2/Ddb1/Usp1/Pole4/Rfc4/Dtl/Pole2/Cul4b/Rps27a/Rpa1/Ubc/Rad18","cGASKOvsWT"
"R-MMU-195721","R-MMU-195721","Signaling by WNT",208,-0.246291119881579,-0.945056519386711,0.586550435865504,0.980182289835046,0.860492770923515,1724,"tags=11%, list=11%, signal=10%","Klhl12/Sox13/Cav1/Dvl1/Wnt5b/Lgr4/Gng13/Gnat2/Tle1/Gnb4/Wnt2/Wnt4/Wnt9a/Wnt2b/Tcf7/Pde6b/Fzd6/Rnf43/Wnt10b/Rspo1/Sox17/Lef1/Wnt11","cGASKOvsWT"
"R-MMU-69273","R-MMU-69273","Cyclin A/B1/B2 associated events during G2/M transition",21,-0.341387108619233,-0.897888792880038,0.592169657422512,0.987931468270394,0.867295701453239,6210,"tags=52%, list=41%, signal=31%","Ccnb1/Cdk7/Plk1/Ppme1/Ppp2r1b/Ppp2cb/Wee1/Ppp2r2a/Mnat1/Cdc25a/Cdc25c","cGASKOvsWT"
"R-MMU-8964038","R-MMU-8964038","LDL clearance",16,0.335008500002343,0.891797565323237,0.593667546174143,0.988790648097992,0.868049967305865,2792,"tags=38%, list=18%, signal=31%","Ldlr/Npc1/Nceh1/Ap2s1/Soat1/Ap2m1","cGASKOvsWT"
"R-MMU-1660661","R-MMU-1660661","Sphingolipid de novo biosynthesis",30,0.288158888931208,0.909944874085113,0.59504132231405,0.989440611980056,0.868620564456699,3002,"tags=33%, list=20%, signal=27%","Aldh3b3/Aldh3b1/Sptssa/Plpp3/Sgpl1/Degs2/Ormdl2/Sphk2/Acer3/Sgpp1","cGASKOvsWT"
"R-MMU-5654736","R-MMU-5654736","Signaling by FGFR1",41,-0.298381652365811,-0.903202832795418,0.59672619047619,0.990604864057834,0.869642650355261,3724,"tags=32%, list=25%, signal=24%","Hras/Rps27a/Fgf22/Ubc/Frs3/Braf/Fgfr1/Fgfrl1/Src/Flrt1/Fgf18/Fgf20/Fgf2","cGASKOvsWT"
"R-MMU-1251985","R-MMU-1251985","Nuclear signaling by ERBB4",10,0.394508659713209,0.917206246499428,0.601449275362319,0.991534640522876,0.870458892328861,4257,"tags=70%, list=28%, signal=50%","Psen2/Esr1/Wwox/Ncstn/Stat5a/Aph1b/Psenen","cGASKOvsWT"
"R-MMU-141424","R-MMU-141424","Amplification of signal from the kinetochores",88,-0.265104569791699,-0.914321364500369,0.602960969044415,0.991534640522876,0.870458892328861,6274,"tags=47%, list=41%, signal=28%","Spc24/Nup98/Cenpf/Seh1l/Ndc80/Plk1/Mis12/Ppp2r5e/Dync1li2/Cenpn/Bub3/Clip1/Clasp1/Rcc2/Ppp2r1b/Kif2c/Ppp2cb/Mad1l1/Cenps/Kif2a/Ska2/Nup37/Nup160/Ska1/Rps27/Nup85/Nudc/Zwilch/Ppp2r5b/Sgo1/Ndel1/Zw10/Cenpe/Sec13/Rps27rt/Ahctf1/Kif18a/Zwint/Nup107/Cdc20/Nup43","cGASKOvsWT"
"R-MMU-141444","R-MMU-141444","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",88,-0.265104569791699,-0.914321364500369,0.602960969044415,0.991534640522876,0.870458892328861,6274,"tags=47%, list=41%, signal=28%","Spc24/Nup98/Cenpf/Seh1l/Ndc80/Plk1/Mis12/Ppp2r5e/Dync1li2/Cenpn/Bub3/Clip1/Clasp1/Rcc2/Ppp2r1b/Kif2c/Ppp2cb/Mad1l1/Cenps/Kif2a/Ska2/Nup37/Nup160/Ska1/Rps27/Nup85/Nudc/Zwilch/Ppp2r5b/Sgo1/Ndel1/Zw10/Cenpe/Sec13/Rps27rt/Ahctf1/Kif18a/Zwint/Nup107/Cdc20/Nup43","cGASKOvsWT"
"R-MMU-71336","R-MMU-71336","Pentose phosphate pathway",13,0.3660724973347,0.908330206179157,0.601503759398496,0.991534640522876,0.870458892328861,5422,"tags=69%, list=36%, signal=45%","Rbks/Dera/Shpk/Prps2/Pgd/Tkt/Pgls/G6pdx/Pgm2","cGASKOvsWT"
"R-MMU-8963693","R-MMU-8963693","Aspartate and asparagine metabolism",11,0.379084953869553,0.900952817870705,0.602469135802469,0.991534640522876,0.870458892328861,1431,"tags=27%, list=9%, signal=25%","Nat8l/Aspa/Aspg","cGASKOvsWT"
"R-MMU-418592","R-MMU-418592","ADP signalling through P2Y purinoceptor 1",23,-0.334405605774792,-0.894107471139675,0.6032,0.991534640522876,0.870458892328861,2442,"tags=30%, list=16%, signal=26%","Gng4/Src/Pla2g4a/Gna11/Gng13/Gnb4/Gna14","cGASKOvsWT"
"R-MMU-432040","R-MMU-432040","Vasopressin regulates renal water homeostasis via Aquaporins",25,0.294771724574227,0.903821036443689,0.605194805194805,0.993053428118822,0.871792221608969,723,"tags=12%, list=5%, signal=11%","Gng2/Gngt2/Avpr2","cGASKOvsWT"
"R-MMU-179409","R-MMU-179409","APC-Cdc20 mediated degradation of Nek2A",26,-0.326428322536067,-0.893347861540948,0.607085346215781,0.993053428118822,0.871792221608969,6830,"tags=62%, list=45%, signal=34%","Nek2/Ube2e1/Cdc27/Uba52/Anapc16/Anapc4/Anapc7/Bub3/Anapc1/Cdc23/Rps27a/Ube2s/Cdc16/Ubc/Ube2c/Cdc20","cGASKOvsWT"
"R-MMU-449836","R-MMU-449836","Other interleukin signaling",14,-0.375948385421772,-0.886315668986004,0.606112054329372,0.993053428118822,0.871792221608969,1009,"tags=21%, list=7%, signal=20%","Csf1/Stx1a/Ptprz1","cGASKOvsWT"
"R-MMU-5389840","R-MMU-5389840","Mitochondrial translation elongation",83,-0.269414003609611,-0.919453586485037,0.60952380952381,0.993810295593116,0.872456668413335,7145,"tags=55%, list=47%, signal=30%","Mrpl1/Mrpl24/Mrps18a/Mrpl55/Mrpl16/Mrps7/Mrpl20/Mrpl47/Eral1/Mrpl3/Mrpl10/Mrpl32/Mrps26/Mrps34/Mrps28/Mrps2/Mrpl13/Mrpl37/Mrps35/Mrpl39/Mrpl45/Mrpl22/Mrpl52/Mrpl2/Mrpl58/Mrpl35/Mrps15/Mrpl17/Mrpl21/Mrpl11/Mrpl12/Oxa1l/Dap3/Mrpl9/Mrps31/Chchd1/Mrps5/Mrps22/Mrps30/Ptcd3/Mrps6/Mrpl30/Mrpl15/Mrps18b/Mrpl38/Mrpl53","cGASKOvsWT"
"R-MMU-983189","R-MMU-983189","Kinesins",45,0.264564537327974,0.912628370560993,0.609090909090909,0.993810295593116,0.872456668413335,2451,"tags=20%, list=16%, signal=17%","Kif19a/Kif3a/Kif9/Klc4/Kif13b/Kif16b/Kif5a/Kif3b/Tubb3","cGASKOvsWT"
